,User,Tweet
151,MSFTUniport,"Come join our community at the University of Port Harcourt

An opportunity to meet like minds and build your network, learn, imapct and grow.

Register on:
https://t.co/hamvI2wiac

#tech 
#studentcommunity https://t.co/55LYx9PQVf"
152,HatProgrammers,"Mars adalah planet terdekat keempat ke Matahari. Planet Mars mendapatkan julukan sebagai Planet Merah. Kenapa dijuluki Planet Merah?
https://t.co/8maoA7Fy4l
#TECH #Technology #technews #programming #software"
153,Muatakim12,"RT @bullperks: ✅ As we all enter a new era of #tech #innovation, it is becoming clear that brands and consumers will interact differently i…"
154,TechAndComms,#Tech News: How EV Battery Design Impacts the Choice of Fire Protection Materials https://t.co/scrrC2OwzS
155,TechAndComms,"#Tech News: Risky online behaviour ‘almost normalised’ among young people, says study https://t.co/OZMfvF66dQ"
156,InnovPrime,"CONTACT:

📞 WhatsApp et Appels: +229 98 981 541
📬 Email: contact@innov-prime.com

#innov #tech #digital #branding #marque #PME #PMI #vente #entreprise #transformation #wasexo #bénin #vendre #commerce #ordinateur #grande #site #web #data #bénin #wesexo"
157,sedcom,"❄️🎅Feeling festive today! 🎅❄️ 
Many thanks to paper perfections for supplying these beautiful decorations! 
#christmas #festive #decoration #tree #sedcom #tech #essex #london #england https://t.co/nt3aUTwkdQ"
158,jacob_doxin,"Are you a victim of scam or blackmail by an anonymous person online and want to find out the true identity of that person?  It's easy, all you have to do is talk to us.  #infosec #python #tech #hackingtools"
159,laVeilleTechno,RT @alexpertise: Le nouveau robot Monsieur Cuisine Lidl est en vente (avec du changement) #tech https://t.co/oSQ16IizKC
160,HChoros,"RT @Ronald_vanLoon: The future of shopping has arrived
via @CurieuxExplorer

#AI #MachineLearning #ArtificialIntelligence #ML #MI #DL #Inno…"
161,Eli_Krumova,"RT @Eli_Krumova: #IoT in 2030🎯[#Infographic]

v/ @MattyHatton
#IIoT #IoTPL #InternetofThings #IoTCommunity #IoTPremierLeague #industrialIoT…"
162,rmzpaynhb89413,"Cont'd
$AEVA's #4D #Lidar #Technology is unique and powerful. #AEVA was started by, and remains in the hands of two Ex-Apple engineers who both worked on the #Apple #iCar (Project #Titan)

Discl: long $AEVA

#TechStocks #LidarTech #LidarStocks #Stocks #Tech https://t.co/MFNrC1dFHq"
163,TechAndComms,#Tech News: OneOdio A10 ANC Headphones review: Great audio for those on a budget https://t.co/TQJGwwtEvu
164,AustinDyung,RT @HIBOATmediaIntl: Integrating blockchain with 5G and IPV6 will solve various problems facing users. It will usher in a level of speed an…
165,alexpertise,Le nouveau robot Monsieur Cuisine Lidl est en vente (avec du changement) #tech https://t.co/oSQ16IizKC
166,didier_gaultier,RT @trenchtechoff: Et si on mettait la #tech et l'#IA au service du défi du millénaire ? Et si au lieu de faire des apps qui servent à rien…
167,Eli_Krumova,"RT @Eli_Krumova: Congratulations, @rww !👏🏽

#IoTPL #IoTCL #IoT #IIoT #IoTPremierLeague #IoTChampionsLeague #IoTCommunity #AI #ML #Edge #Sma…"
168,Eli_Krumova,"RT @Eli_Krumova: 🏆 Congratulations to the rising star in #IoTChampionsLeague in Week 44: @rww! 👏🏽

#IoTCommunity #IoTCL #IoT #IIoT #IoTPL #…"
169,HIBOATmediaIntl,"Integrating blockchain with 5G and IPV6 will solve various problems facing users. It will usher in a level of speed and scalability never experienced before 😱.

Credit: @RealCoinGeek

Learn more: https://t.co/KQGry5rcRr

#HIBOATmedia
#Tech #World https://t.co/fRO4MCPzhX"
170,Eli_Krumova,"RT @Eli_Krumova: #HappyTuesday 🌞
🐦 #FF My #Twitter 🔵s

🔵1:👇🏽
@CIOTechTalk
@KirkDBorne
@Khulood_Almani
@enilev
@lyakovet
@avrohomg
@jamesvgi…"
171,Eli_Krumova,"RT @Eli_Krumova: 🐦 #HappyWednesday
#FF My #Twitter 🔵s

🔵1: 👇🏽
@Khulood_Almani
@labster
@KirkDBorne
@NASA
@CIOTechTalk
@avrohomg
@enilev
@th…"
172,Eli_Krumova,"RT @Eli_Krumova: 🐦 #FF My #Twitter 🟡 2:
👇🏽
@IoTchannel
@BetaMoroney
@binance
@JBarbosaPR
@RagusoSergio
@ForbesTech
@Shi4Tech
@GoogleAI
@Eva…"
173,DerekTMcKinney,"#catnews #crypto #tech Miners finally see some relief as difficulty decreases 7.32%, making it the largest difficulty reduction in 2022 - https://t.co/kXEsdg6cgo https://t.co/3RbQY3aZ5C"
174,Rukino48254525,"RT @bullperks: ✅ As we all enter a new era of #tech #innovation, it is becoming clear that brands and consumers will interact differently i…"
175,Garetha01,"RT @GeILMemory: The Active Dual Fan Cooling system on GeIL EVO V Memory rapidly removes heat, allowing the memory to work hard while stayin…"
176,bee_hob,"What's your insight?

Watch and learn insights on various topics of interest!

Visit us: https://t.co/o6r6V8CjgB

#insights #topics #innovation #technology #tech #design #business #engineering #startup #entrepreneur #entrepreneurship #science #education #future #architecture https://t.co/bMB1GVAF6j"
177,MikocheniReport,"As ICT struggles to span the distance between Lusaka and @MSTCDC the sound is fading in and out and breaking. 

However Enatu can see and hear us and we can see her and follow along with the voice-to-text feature.

This is a nice meeting room 😁

#UhuruForum22
#tech
#gadgets https://t.co/bD2XZbWiui"
178,Eli_Krumova,"RT @Eli_Krumova: 🧩 #Companies are bullish on #DigitalTransformation — but where should #investment go?
https://t.co/z8ucTEPUeu
By @TorresLu…"
179,DerekTMcKinney,#catnews #crypto #tech Goldman Sachs reportedly looking to buy crypto firms after FTX collapse - https://t.co/F6iiYGxlG4 https://t.co/r1XuyR1K2G
180,Eli_Krumova,"RT @Eli_Krumova: 👆🏽 Post by @BetaMoroney
🧩
@Shi4Tech @EvaSmartAI @bimedotcom @enilev @FrRonconi @IanLJones98 @Khulood_Almani @mikeflache @s…"
181,equipo_chollos,"Noticias sobre #tech #smartphone #ofertas #chollos #compraonline #aliexpress y cosas #gratis En https://t.co/g7QuRGRNhK

No te lo pierdas: #auriculares Precio aproximado desde4€
⬇️ ⬇️ LINK ⬇️ ⬇️ 
https://t.co/cwPczP911j https://t.co/ABT4TawWoc"
182,Eli_Krumova,"RT @Eli_Krumova: 👆🏽 Post by @BetaMoroney
🧩
@Shi4Tech @EvaSmartAI @bimedotcom @enilev @FrRonconi @IanLJones98 @Khulood_Almani @mikeflache @s…"
183,DerekTMcKinney,#catnews #crypto #tech Bitcoin 2022 bear market 'usual' despite key trend line loss — analyst - https://t.co/sFIUKDHGOp https://t.co/DGF7V9il8z
184,Eli_Krumova,"RT @Eli_Krumova: 👆🏽 Post by @BetaMoroney
🧩
@Shi4Tech @EvaSmartAI @bimedotcom @enilev @FrRonconi @IanLJones98 @Khulood_Almani @mikeflache @s…"
185,Eli_Krumova,"RT @Eli_Krumova: 👆🏽 Post by @BetaMoroney
🧩
@JagersbergKnut @labordeolivier @jblefevre60 @EstelaMandela @CurieuxExplorer @TheAdityaPatro @to…"
186,Eli_Krumova,"RT @Eli_Krumova: 👆🏽 Post by @BetaMoroney
🧩
@JagersbergKnut @labordeolivier @jblefevre60 @EstelaMandela @CurieuxExplorer @TheAdityaPatro @to…"
187,Eli_Krumova,"RT @Eli_Krumova: 👆🏽 Post by @BetaMoroney
🧩
@JagersbergKnut @labordeolivier @jblefevre60 @EstelaMandela @CurieuxExplorer @TheAdityaPatro @to…"
188,DerekTMcKinney,#catnews #crypto #tech Axie Infinity Price On A Tear With 22% Spike In Last 24 Hours – How Long Can This Last? - https://t.co/BKY3r5Y0zz https://t.co/zFMK0uuUwt
189,FTChAcc,"How has tech changed your business in recent years?

#topictuesday #tech #business #discuss https://t.co/4QzSQ7QLzi"
190,DerekTMcKinney,"#catnews #crypto #tech Bitcoin mining difficulty drops by more than 7%, thanks to crypto winter - https://t.co/B6xmGfIEaQ"
191,OlivierWeb3,"RT @pascal_bornet: This is not a concept or fake. This is real technology. Right now!

Nimo Planet wants to make today's laptop history wit…"
192,sang_alertboot,"The Big Problem w/ #Spotify #Wrapped: It’s a #socialMedia trend that survives year after year, but ""is a particularly shining example of the fact that Spotify’s #businessModel is based on #surveillance"" https://t.co/9GEte6wK2W #tech #bigData #privacy"
193,Notes_Theory,Stories of a CISSP: TCP Handshake https://t.co/3MahXqGh9h  #cissp #security #ceh #cism #cisa #cybersecurity #infosec #cloudsecurity #pune #bangalore #mumbai #Hyderabad #cyber #tech #breach #data #UK #SIEM #soc #risk #sans #london #europe #ireland #paris #greece #italy #germany
194,Minh_Q_Tran,"Partenariat Spuerkeess et Uni sur la finance décentralisée | Paperjam News 
#fintech #finance #tech #FinTechNews 

https://t.co/BA0S1QHmna

@TheRudinGroup @Visible_Banking @davidbrear @Mandalore_Minh @SeedFounders https://t.co/TikAbhDfCU"
195,CiscoFrance,"@NordonClara, Directrice de la Fondation @MSF_france,
@fbardeau, Président co-fondateur de @simplonco,
Et Thierry Gruszka, Reponsable du Cisco Innovation Lab Paris, évoquent la relation entre les entreprises #tech et les associations.
🎧 Bonne écoute! https://t.co/9A6nvWy4LV"
196,St_Johns_IP,"For a #tech innovator there is no better place to locate than St John’s Innovation Park to become part of the long-lasting legacy and success of the world’s brightest and best.
The Dirac Building is a unique opportunity in #Cambridge: https://t.co/Pwx6wPe5wJ #HQ https://t.co/SyPcGpYTRp"
197,S_agarM_agar,"RT @Eli_Krumova: #netzero #energyrevolution #netzeroreview
v/@innovateuk

@_Project_LEO @ESOxford
#SDGs #SDG #GlobalGoals #Sustainability #…"
198,ConfsTech,"Vue.js Live Conference is happening on May, 12.
📍 London, U.K. &amp; Online
— https://t.co/Q5LAmSoFyo
#tech #conference #javascript

Submit your proposal for a talk at https://t.co/DtbWfDaaPk before February, 5."
199,fullNam35087976,"RT @fahasoft: Faha Software ile “Yaratıcılığını artır, geleceğe yatırım yap!”
https://t.co/g9tZxmAKXf 

#fahasoftware #yapayzeka #fahagames…"
200,EfficiencyIT,"At EIT we partner with best-in-class #tech providers, including @Microsoft @SchneiderElec @8x8 @APCbySchneider @Cisco &amp; more, to meet customer demands for #digital transformation. Learn about our industry-leading partnerships here: https://t.co/GoWCo80dOE #BornEfficient https://t.co/bnYPeviMDR"
201,Eli_Krumova,"RT @Eli_Krumova: 🌞 #HappyMonday #TwitterFriends!🌻

🎦 Winter is coming for the #tech sector @Quicktake 👇🏽

@enilev @Khulood_Almani @lyakovet…"
202,stem_ai,"RT @CareerswithSTEM: 👏 Wondering how to score an epic job in #tech or #cybersecurity? 

🎉 Take a look at these #STEM pros working for emplo…"
203,emmel_liarth,RT @emmel_liarth: #space #universe #high #tech #ufo #aliens #humans #spaceship
204,ProcessOnlineAU,"Ai Group reports manufacturing deteriorated in November 
Read more: 👇👇
https://t.co/GiJ5I1qe8c 

#newtechnology #wireless #worldofengineering #device #smarttech #electronic #smartgadget #techlove #technology #electronics #device #technews #Electrical #tech #Process_Online https://t.co/JBdWgvrir9"
205,lad1121,"RT @MikeHudema: These 4 countries are almost entirely powered by #renewableenergy:
1. Iceland 🇮🇸 
2. Paraguay 🇵🇾 
3. Norway 🇳🇴 
4. Costa Ri…"
206,intagralis,"Is your next #Salesforce project rewriting the rules?  
To do this, you need the right @salesforce talent at the right time. Contact our Intagralis team now with your requirements.  

#Intagralis #Recruiter #Tech #HR #IT #Technology #ITDirector 
@EllisRecGroup https://t.co/VO99oe6QFv"
207,GIANT_health,"3,2,1....ready!🥳🎉🍾

You are welcome to join us on the first day of The UK's largest, most valuable annual festival of health-tech innovation GIANT Health Event 2022 #GIANT2022.

#digitalhealth #healthcare #healthtech #innovation #tech #health #event https://t.co/fYQ7zKZMoj"
208,hsalis,"RT @NikoMcCarty: This is my last Codon Index. New format to come.

Last week's advances in #bio + #tech included:

- Tobacco plants that pr…"
209,vojext,Good news! The deadline for #VOJEXT’s 2nd #OpenCall has been extended until 22 Dec! Up to €80K of #funding per project are available for innovative #SMEs &amp; mid-caps capable of solving 1 of 6 #tech challenges in cognitive #robotics. Full info on the call @ https://t.co/x1erv5mQaR https://t.co/6Z2ZcQfYed
210,SAP_Contractors,"Is your next @SAP project rewriting the rules?
To do this, you need the right #SAP talent at the right time.
Contact our SAP Contractors team now with your requirements.
#SAPContractors #Contractor #Tech #SAP #IT #Technology #ProjectDirector #ProjectLead #ITDirector@EllisRecGroup https://t.co/9SLAH5LZEp"
211,ProDapta,"Is your next #MicrosoftDynamics project rewriting the rules?

To do this, you need the right @Microsoft talent at the right time. Contact our #Prodapta team now with your requirements.

#Recruiter #Tech #HR #IT #Technology #ProjectDirector #ITDirector https://t.co/OqiUj8GFj7"
212,ElecOnlineAU,"Researchers use Maxwell's demon to prepare a quantum bit 
Read more: 👇👇
https://t.co/hnxgCldeCz 

#newtechnology #wireless #worldofengineering #device #smarttech #electronic #techlove #technology #electronics #device #technews #Electrical #tech #ElecOnlineAU https://t.co/w20eS9sHZz"
213,fahasoft,"Faha Software ile “Yaratıcılığını artır, geleceğe yatırım yap!”
https://t.co/g9tZxmAKXf 

#fahasoftware #yapayzeka #fahagames #technology #programming #tech #coding #developer #business #softwaredeveloper #programmer #javascript #python #java #computer #html #hardware https://t.co/3KhAfyzlQ9"
214,Minh_Q_Tran,"Interview | L’IA, un avantage encore méconnu des services financiers 
#fintech #finance #tech #IA #innovation 

https://t.co/ejVMvgvDty

@jaypalter @stratorob @naszub @Mandalore_Minh @SeedFounders https://t.co/seeC5WKOos"
215,kuriharan,Learn it. Met police illegally filmed children as young as 10 at climate protest https://t.co/ZvLxxdvBFc #tech #digital #data #privacy
216,XinhuaItalia,L'#astronave cinese con equipaggio Shenzhou-15 è stata inviata nello spazio sul razzo vettore Long March-2F Y15. Cos'ha di speciale il #razzo? E quali miglioramenti sono stati apportati per questa missione? #space #tech https://t.co/wv5LpFdMYC
217,RobotConsumer,"RT @darpankul: #Drones can be used to inspect and monitor solar farms
via @JeroenBartelse

#Aviation #MI #Robotics #Innovation #ArtificialI…"
218,DiariosRobot,"👾 Tal dia como hoy, el 06/12/2010, Google lanza Android 2.3 “Gingerbread”.
#Efemeride #Geek #TalDiaComoHoy #friki #tech #technology #tecnologia https://t.co/em1kTyovAl"
219,Danilovismo,"👨‍💻 | El mercado de las tarjetas gráficas vive su peor momento desde 2008.

La inflación, la escasez de stock y la minería de criptomonedas serían los responsables de que pocos sean los que compren o renueven su #GPU.

Intel, AMD y Nvidia, al loro.

#tech

https://t.co/WX6zvWmSr4 https://t.co/bypwGacYXk"
220,altaide,🔵 OFFRE #EMPLOI : Rejoignez un acteur incontournable de la HR tech en postulant à notre #offre de  #Lead #Product #Owner / #Saas #HR #Tech à #Annecy. C’est par ici 👉https://t.co/mAMDFrMZBq #recrutement #job #digital https://t.co/x5jgAZuH5l
221,Rk_MaKaCoW,"RT @GeILMemory: The Active Dual Fan Cooling system on GeIL EVO V Memory rapidly removes heat, allowing the memory to work hard while stayin…"
222,emmel_liarth,RT @emmel_liarth: #america #usa #military #industrial #complex #war #industry #high #tech #black #budget #parallel #space #program #yall #a…
223,Eli_Krumova,"RT @Eli_Krumova: 👆🏽 #FridayMotivation 🌞

@EvanKirstel @PawlowskiMario @antgrasso @Fabriziobustama @marcusborba @AndrewinContact @DioFavatas…"
224,aure79lien,"Le deep web, en somme, est un web caché. Mais, pour comprendre tout cela, il faut d'abord rappeler deux autres définitions : celle d'Internet et celle du web. 
#tech #digital  https://t.co/TrtyvuyQJn"
225,S_agarM_agar,"RT @Eli_Krumova: 🐦 #FF My #Twitter 🔵3 Part1👇🏽
@labster
@SpirosMargaris
@intel
@joemckendrick
@jamesvgingerich
@Shi4Tech
@digital_howell
@Gl…"
226,CyberSecurityN8,RT @Eli_Krumova: I gave +Kred to @IoTtogether on @Kred #influence #IoT #HPC #IoTSecurity #AI #ML #Edge #Cloud #IIoT #IoT #IoTPL #DeepLearni…
227,sectest9,"RT @Eli_Krumova: 💼 #DevSecOps #Engineer: An Emerging #Cybersecurity #Career Path
https://t.co/pqDfuua6Kf
v/ @CWRUWIT

#womenintech #WomenIn…"
228,CyberSecurityN8,"RT @Eli_Krumova: 💼 #DevSecOps #Engineer: An Emerging #Cybersecurity #Career Path
https://t.co/pqDfuua6Kf
v/ @CWRUWIT

#womenintech #WomenIn…"
229,Eli_Krumova,"RT @Eli_Krumova: 🐦 #FF My Circles of #Tweeps
#FridayVibes #weekend

Circle 1:👇🏽
@KirkDBorne
@avrohomg
@TIMEPieces
@chidambara09
@enricomoli…"
230,ApparelCama,Brian Kilmeade on Chuck Schumer's hot mic moment https://t.co/FrEudLIg6a #news #fox #foxnews #goodnews #breaking #bbc #cnn #tech #bitcoin #media #newssource #story #slots #onlinecasino #poker #blackjack
231,sectest9,RT @Eli_Krumova: I gave +Kred to @IoTtogether on @Kred #influence #IoT #HPC #IoTSecurity #AI #ML #Edge #Cloud #IIoT #IoT #IoTPL #DeepLearni…
232,Congolestic,5.3 billion #mobile phones will become #waste this year. #tech #STEM #DRC #Africa https://t.co/QQ6csNgTIo
233,Vemc_company,"#Machinelearning drives self-discovery of pulses that stabilize #quantum systems in the face of environmental noise. https://t.co/tdkWJ5f8oj

#ML #robots #robotics #ArtificialIntelligence #Artificial_Intelligence #Metaverse #Innovation #Tech #meta #automation #datascience #python https://t.co/brsUb7qIWI"
234,PHARMAMEDIX,"RT @Paula_Piccard: 10 Applications of AI in Healthcare

#MachineLearning #AI #Python #DataScience #BigData
#Algorithms #IoT #100DaysOfCode…"
